id	title_old	title_new	kind	index	mal_url	status
87	Fate/Apocrypha (OP1)	Fate/Apocrypha (OP1)	opening	1	https://myanimelist.net/anime/34662	ok
88	Soul Eater (OP1)	Soul Eater (OP1)	opening	1	https://myanimelist.net/anime/3588	ok
89	Blue Exorcist (OP1)	Ao no Exorcist (OP1)	opening	1	https://myanimelist.net/anime/9919	ok
90	Noragami (OP1)	Noragami (OP1)	opening	1	https://myanimelist.net/anime/20507	ok
91	Yona of the Dawn (OP1)	Akatsuki no Yona (OP1)	opening	1	https://myanimelist.net/anime/25013	ok
92	Magi: The Labyrinth of Magic (OP1)	Magi: The Labyrinth of Magic (OP1)	opening	1	https://myanimelist.net/anime/14513	ok
93	Rent-a-Girlfriend (OP1)	Kanojo, Okarishimasu (OP1)	opening	1	https://myanimelist.net/anime/40839	ok
94	The Quintessential Quintuplets (OP1)	The Quintessential Quintuplets (OP1)	opening	1	https://myanimelist.net/anime/38101	ok
95	Lycoris Recoil (OP1)	Lycoris Recoil (OP1)	opening	1	https://myanimelist.net/anime/50709	ok
96	Bocchi the Rock! (OP1)	Bocchi the Rock! (OP1)	opening	1	https://myanimelist.net/anime/47917	ok
97	Kakegurui (OP1)	Kakegurui (OP1)	opening	1	https://myanimelist.net/anime/34933	ok
98	No Game No Life: Zero (OP1)	No Game No Life: Zero (OP1)	opening	1	https://myanimelist.net/anime/33674	ok
99	Black Butler (OP1)	Kuroshitsuji (OP1)	opening	1	https://myanimelist.net/anime/4898	ok
100	Suzume (OP1)	Suzume no Tojimari (OP1)	opening	1	https://myanimelist.net/anime/50594	ok
101	Ghost in the Shell (OP1)	Ghost in the Shell: Arise - Border:1 Ghost Pain (OP1)	opening	1	https://myanimelist.net/anime/17187	ok
102	Akira (OP1)	Akira (OP1)	opening	1	https://myanimelist.net/anime/47	ok
103	Mobile Suit Gundam SEED (OP1)	Mobile Suit Gundam SEED (OP1)	opening	1	https://myanimelist.net/anime/93	ok
104	Mobile Suit Gundam 00 (OP1)	Mobile Suit Gundam 00 (OP1)	opening	1	https://myanimelist.net/anime/2581	ok
105	Fate/stay night (2006) (OP1)	Fate/stay night (OP1)	opening	1	https://myanimelist.net/anime/356	ok
106	Fate/stay night: Heaven's Feel (OP1)	Fate/stay night: Heaven's Feel - I. Presage Flower (OP1)	opening	1	https://myanimelist.net/anime/25537	ok
107	Hellsing Ultimate (OP1)	Hellsing Ultimate (OP1)	opening	1	https://myanimelist.net/anime/777	ok
108	Berserk (OP1)	Berserk (OP1)	opening	1	https://myanimelist.net/anime/32379	ok
109	Overlord II (OP1)	Overlord II (OP1)	opening	1	https://myanimelist.net/anime/35073	ok
110	Re:Zero Season 2 (OP1)	Re:ZERO -Starting Life in Another World- Season 2 (OP1)	opening	1	https://myanimelist.net/anime/39587	ok
111	Clannad (OP1)	Clannad (OP1)	opening	1	https://myanimelist.net/anime/2167	ok
112	Great Teacher Onizuka (OP1)	Great Teacher Onizuka (OP1)	opening	1	https://myanimelist.net/anime/245	ok
113	Rurouni Kenshin (OP1)	Rurouni Kenshin (OP1)	opening	1	https://myanimelist.net/anime/45	ok
114	Inuyasha: The Final Act (OP1)	InuYasha (OP1)	opening	1	https://myanimelist.net/anime/249	ok
115	Yu-Gi-Oh! Duel Monsters (OP1)	Yu☆Gi☆Oh! Duel Monsters (OP1)	opening	1	https://myanimelist.net/anime/481	ok
116	Shaman King (OP1)	Shaman King (OP1)	opening	1	https://myanimelist.net/anime/154	ok
117	Saint Seiya (OP1)	Saint Seiya (OP1)	opening	1	https://myanimelist.net/anime/1254	ok
118	Doraemon (OP1)	Doraemon (OP1)	opening	1	https://myanimelist.net/anime/501	ok
119	Crayon Shin-chan (OP1)	Crayon Shin-chan (OP1)	opening	1	https://myanimelist.net/anime/966	ok
120	Maruko-chan (OP1)	Chibi Maruko-chan (OP1)	opening	1	https://myanimelist.net/anime/951	ok
121	Lucky Star (OP1)	Lucky☆Star (OP1)	opening	1	https://myanimelist.net/anime/1887	ok
122	Haruhi Suzumiya (OP1)	The Melancholy of Haruhi Suzumiya (OP1)	opening	1	https://myanimelist.net/anime/849	ok
123	Ouran High School Host Club (OP1)	Ouran High School Host Club (OP1)	opening	1	https://myanimelist.net/anime/853	ok
124	Fruit Basket (OP1)	Fruits Basket (OP1)	opening	1	https://myanimelist.net/anime/38680	ok
125	Mob Psycho 100 II (OP1)	Mob Psycho 100 II (OP1)	opening	1	https://myanimelist.net/anime/37510	ok
126	Devilman Crybaby (OP1)	Devilman: Crybaby (OP1)	opening	1	https://myanimelist.net/anime/35120	ok
127	Bungou Stray Dogs (OP1)	Bungou Stray Dogs (OP1)	opening	1	https://myanimelist.net/anime/31478	ok
128	Golden Kamuy (OP1)	Golden Kamuy (OP1)	opening	1	https://myanimelist.net/anime/36028	ok
129	Banana Fish (OP1)	Banana Fish (OP1)	opening	1	https://myanimelist.net/anime/36649	ok
130	Dorohedoro (OP1)	Dorohedoro (OP1)	opening	1	https://myanimelist.net/anime/38668	ok
131	JoJo: Stardust Crusaders (OP1)	Jojo´s Bizarre Adventure Stardust Crusaders (OP1)	opening	1	https://myanimelist.net/anime/20899	ok
132	JoJo: Golden Wind (OP1)	JoJo's Bizarre Adventure: Golden Wind (OP1)	opening	1	https://myanimelist.net/anime/37991	ok
133	Black Lagoon (OP1)	Black Lagoon (OP1)	opening	1	https://myanimelist.net/anime/889	ok
134	Hellsing (OP1)	Hellsing (OP1)	opening	1	https://myanimelist.net/anime/270	ok
135	Claymore (OP1)	Claymore (OP1)	opening	1	https://myanimelist.net/anime/1818	ok
136	Highschool of the Dead (OP1)	Highschool of the Dead (OP1)	opening	1	https://myanimelist.net/anime/8074	ok
137	Gantz (OP1)	Gantz (OP1)	opening	1	https://myanimelist.net/anime/384	ok
138	Elfen Lied (OP1)	Elfen Lied (OP1)	opening	1	https://myanimelist.net/anime/226	ok
139	Deadman Wonderland (OP1)	Deadman Wonderland (OP1)	opening	1	https://myanimelist.net/anime/6880	ok
140	Terra Formars (OP1)	Terra Formars (OP1)	opening	1	https://myanimelist.net/anime/22687	ok
141	Gundam Wing (OP1)	Mobile Suit Gundam Wing (OP1)	opening	1	https://myanimelist.net/anime/90	ok
142	Macross Frontier (OP1)	Macross Frontier (OP1)	opening	1	https://myanimelist.net/anime/3572	ok
143	Code Geass R2 (OP1)	Code Geass: Hangyaku no Lelouch R2 (OP1)	opening	1	https://myanimelist.net/anime/2904	ok
144	Darker than Black (OP1)	Darker than Black (OP1)	opening	1	https://myanimelist.net/anime/2025	ok
145	Monster (OP1)	Monster (OP1)	opening	1	https://myanimelist.net/anime/19	ok
146	Baccano! (OP1)	Baccano! (OP1)	opening	1	https://myanimelist.net/anime/2251	ok
147	Durarara!! (OP1)	Durarara!! (OP1)	opening	1	https://myanimelist.net/anime/6746	ok
148	Hyouka (OP1)	Hyouka (OP1)	opening	1	https://myanimelist.net/anime/12189	ok
149	Nichijou (OP1)	Nichijou (OP1)	opening	1	https://myanimelist.net/anime/10165	ok
150	Gyakkyou Burai Kaiji: Ultimate Survivor (OP1)	Gyakkyou Burai Kaiji: Ultimate Survivor (OP1)	opening	1	https://myanimelist.net/anime/3002	ok
151	Yu Yu Hakusho (OP1)	Yu Yu Hakusho (OP1)	opening	1	https://myanimelist.net/anime/392	ok
152	City Hunter (OP1)	City Hunter (OP1)	opening	1	https://myanimelist.net/anime/1470	ok
153	Ranma 1/2 (OP1)	Ranma 1/2 (OP1)	opening	1	https://myanimelist.net/anime/210	ok
154	Cardcaptor Sakura (OP1)	Cardcaptor Sakura (OP1)	opening	1	https://myanimelist.net/anime/232	ok
155	Magic Knight Rayearth (OP1)	Magic Knight Rayearth (OP1)	opening	1	https://myanimelist.net/anime/435	ok
156	NANA (OP1)	Nana (OP1)	opening	1	https://myanimelist.net/anime/877	ok
157	Beck: Mongolian Chop Squad (OP1)	Beck (OP1)	opening	1	https://myanimelist.net/anime/57	ok
158	Kimi ni Todoke (OP1)	Kimi ni Todoke (OP1)	opening	1	https://myanimelist.net/anime/6045	ok
159	Nodame Cantabile (OP1)	Nodame Cantabile (OP1)	opening	1	https://myanimelist.net/anime/1698	ok
160	Chihayafuru (OP1)	Chihayafuru (OP1)	opening	1	https://myanimelist.net/anime/10800	ok
161	Spice and Wolf (OP1)	Spice and Wolf (OP1)	opening	1	https://myanimelist.net/anime/2966	ok
162	Attack on Titan Season 2 (OP1)	Attack on Titan Season 2 (OP1)	opening	1	https://myanimelist.net/anime/25777	ok
163	Sword Art Online II (OP1)	Sword Art Online II (OP1)	opening	1	https://myanimelist.net/anime/21881	ok
164	Tokyo Ghoul √A (OP1)	Tokyo Ghoul √A (OP1)	opening	1	https://myanimelist.net/anime/27899	ok
165	My Hero Academia Season 2 (OP1)	My Hero Academia Season 2 (OP1)	opening	1	https://myanimelist.net/anime/33486	ok
166	Naruto: Shippuden (OP1)	Naruto Shippuden (OP1)	opening	1	https://myanimelist.net/anime/1735	ok
167	Boruto: Naruto Next Generations (OP1)	Boruto: Naruto Next Generations (OP1)	opening	1	https://myanimelist.net/anime/34566	ok
168	Dragon Ball Super (OP1)	Dragon Ball Super (OP1)	opening	1	https://myanimelist.net/anime/30694	ok
169	Dragon Ball GT (OP1)	Dragon Ball GT (OP1)	opening	1	https://myanimelist.net/anime/225	ok
170	Ojamajo Doremi (OP1)	Ojamajo Doremi (OP1)	opening	1	https://myanimelist.net/anime/350	ok
171	Digimon Tamers (OP1)	Digimon Tamers (OP1)	opening	1	https://myanimelist.net/anime/874	ok
172	Digimon Frontier (OP1)	Digimon Frontier (OP1)	opening	1	https://myanimelist.net/anime/1132	ok
173	Zatch Bell! (OP1)	Zatch Bell! (OP1)	opening	1	https://myanimelist.net/anime/250	ok
174	Katekyo Hitman Reborn! (OP1)	Katekyou Hitman Reborn! (OP1)	opening	1	https://myanimelist.net/anime/1604	ok
175	D.Gray-man (OP1)	Skull Man (OP1)	opening	1	https://myanimelist.net/anime/2161	low_confidence
176	Beelzebub (OP1)	Beelzebub (OP1)	opening	1	https://myanimelist.net/anime/9513	ok
177	Sket Dance (OP1)	SKET Dance (OP1)	opening	1	https://myanimelist.net/anime/9863	ok
178	Bakuman (OP1)	Bakuman. (OP1)	opening	1	https://myanimelist.net/anime/7674	ok
179	Death Parade (OP1)	Death Parade (OP1)	opening	1	https://myanimelist.net/anime/28223	ok
180	Blood Blockade Battlefront (OP1)	Blood+ (OP1)	opening	1	https://myanimelist.net/anime/150	ok
181	The God of High School (OP1)	The God of High School (OP1)	opening	1	https://myanimelist.net/anime/41353	ok
182	Tower of God (OP1)	Tower of God (OP1)	opening	1	https://myanimelist.net/anime/40221	ok
183	To Your Eternity (OP1)	To Your Eternity (OP1)	opening	1	https://myanimelist.net/anime/41025	ok
184	Vivy: Fluorite Eye's Song (OP1)	Vivy: Fluorite Eye's Song (OP1)	opening	1	https://myanimelist.net/anime/46095	ok
185	Wonder Egg Priority (OP1)	Wonder Egg Priority (OP1)	opening	1	https://myanimelist.net/anime/43299	ok
186	Akudama Drive (OP1)	Akudama Drive (OP1)	opening	1	https://myanimelist.net/anime/41433	ok
187	Deca-Dence (OP1)	Deca-Dence (OP1)	opening	1	https://myanimelist.net/anime/40056	ok
188	Great Pretender (OP1)	Great Pretender (OP1)	opening	1	https://myanimelist.net/anime/40052	ok
189	Summer Time Rendering (OP1)	Summer Time (OP1)	opening	1	https://myanimelist.net/anime/54107	ok
190	The Apothecary Diaries (OP1)	Kusuriya no Hitorigoto (OP1)	opening	1	https://myanimelist.net/anime/54492	ok
191	Solo Leveling (OP1)	Solo Leveling (OP1)	opening	1	https://myanimelist.net/anime/52299	ok
192	Mashle season 2 (OP1)	Mashle (OP1)	opening	1	https://myanimelist.net/anime/52211	ok
193	Undead Unluck (OP1)	Undead Unluck (OP1)	opening	1	https://myanimelist.net/anime/52741	ok
194	Shangri-La Frontier (OP1)	Shangri-La Frontier (OP1)	opening	1	https://myanimelist.net/anime/52347	ok
195	Zom 100: Bucket List of the Dead (OP1)	Zom 100: Bucket List of the Dead (OP1)	opening	1	https://myanimelist.net/anime/54112	ok
196	Hell's Paradise (OP1)	Paradise (OP1)	opening	1	https://myanimelist.net/anime/29727	ok
197	Tengoku Daimakyou (OP1)	Tengoku Daimakyou (OP1)	opening	1	https://myanimelist.net/anime/53393	ok
198	Call of the Night (OP1)	Yofukashi no Uta (OP1)	opening	1	https://myanimelist.net/anime/50346	ok
199	Ranking of Kings (OP1)	Ousama Ranking (OP1)	opening	1	https://myanimelist.net/anime/40834	ok
200	Mobile Suit Gundam: The Witch from Mercury (OP1)	Mobile Suit Gundam: The Witch from Mercury (OP1)	opening	1	https://myanimelist.net/anime/49828	ok
201	Bakemonogatari (OP1)	Bakemonogatari (OP1)	opening	1	https://myanimelist.net/anime/5081	ok
202	A Certain Scientific Railgun (OP1)	Toaru Kagaku no Railgun (OP1)	opening	1	https://myanimelist.net/anime/6213	ok
203	Love Live! School Idol Project (OP1)	Love Live! School Idol Project (OP1)	opening	1	https://myanimelist.net/anime/15051	ok
204	Aldnoah.Zero (OP1)	Aldnoah.Zero (OP1)	opening	1	https://myanimelist.net/anime/22729	ok
205	Mobile Suit Gundam: Iron-Blooded Orphans (OP1)	Mobile Suit Gundam: Iron-Blooded Orphans (OP1)	opening	1	https://myanimelist.net/anime/31251	ok
206	The Eminence in Shadow (OP1)	The Eminence in Shadow (OP1)	opening	1	https://myanimelist.net/anime/48316	ok
207	Kaiju No. 8 (OP1)	Kaiju No. 8 (OP1)	opening	1	https://myanimelist.net/anime/52588	ok
208	Delicious in Dungeon (OP1)	Dungeon Meshi (OP1)	opening	1	https://myanimelist.net/anime/52701	ok
209	Dandadan (OP1)	Dandadan (OP1)	opening	1	https://myanimelist.net/anime/57334	ok
210	Bleach: Thousand-Year Blood War (OP1)	Bleach: Thousand-Year Blood War (OP1)	opening	1	https://myanimelist.net/anime/41467	ok
211	Yuri!!! on Ice (OP1)	Yuri!!! on Ice (OP1)	opening	1	https://myanimelist.net/anime/32995	ok
212	Free! (OP1)	Free! (OP1)	opening	1	https://myanimelist.net/anime/18507	ok
213	Kuroko's Basketball Season 2 (OP1)	Kuroko no Basket (OP1)	opening	1	https://myanimelist.net/anime/11771	ok
214	Haikyuu!! Second Season (OP1)	Haikyuu!! Second Season (OP1)	opening	1	https://myanimelist.net/anime/28891	ok
215	K-On!! (OP1)	K-On!! (OP1)	opening	1	https://myanimelist.net/anime/7791	ok
216	Charlotte (OP1)	Charlotte (OP1)	opening	1	https://myanimelist.net/anime/28999	ok
217	Plastic Memories (OP1)	Plastic Memories (OP1)	opening	1	https://myanimelist.net/anime/27775	ok
218	Air (OP1)	Air (OP1)	opening	1	https://myanimelist.net/anime/101	ok
219	Clannad: After Story (OP1)	Clannad: After Story (OP1)	opening	1	https://myanimelist.net/anime/4181	ok
220	Re:CREATORS (OP1)	Re:Creators (OP1)	opening	1	https://myanimelist.net/anime/34561	ok
221	Kiznaiver (OP1)	Kiznaiver (OP1)	opening	1	https://myanimelist.net/anime/31798	ok
222	Symphogear (OP1)	Symphogear (OP1)	opening	1	https://myanimelist.net/anime/11751	ok
223	Macross Delta (OP1)	Macross Δ: Delta Shougekijou (OP1)	opening	1	https://myanimelist.net/anime/33806	ok
224	Carole & Tuesday (OP1)	Carole & Tuesday (OP1)	opening	1	https://myanimelist.net/anime/37435	ok
225	Given (OP1)	Given (OP1)	opening	1	https://myanimelist.net/anime/39533	ok
226	Kids on the Slope (OP1)	Sakamichi no Apollon (OP1)	opening	1	https://myanimelist.net/anime/12531	ok
227	Trigun (OP1)	Trigun (OP1)	opening	1	https://myanimelist.net/anime/6	ok
228	Gintama 2 (OP1)	Gintama' (OP1)	opening	1	https://myanimelist.net/anime/9969	ok
229	Fairy Tail (Series 2) (OP1)	Fairy Tail (OP1)	opening	1	https://myanimelist.net/anime/6702	ok
230	Edens Zero (OP1)	Edens Zero (OP1)	opening	1	https://myanimelist.net/anime/42192	ok
231	Shaman King (2021) (OP1)	Shaman King (2021) (OP1)	opening	1	https://myanimelist.net/anime/42205	ok
232	Digimon Adventure 02 (OP1)	Digimon Adventure 02 (OP1)	opening	1	https://myanimelist.net/anime/1313	ok
233	Pokémon: Advanced Generation (OP1)	Pokemon Advanced Generation (OP1)	opening	1	https://myanimelist.net/anime/1564	ok
234	Yu-Gi-Oh! GX (OP1)	Yu-Gi-Oh! GX (OP1)	opening	1	https://myanimelist.net/anime/482	ok
235	Yu-Gi-Oh! 5D's (OP1)	Yu☆Gi☆Oh! 5D's (OP1)	opening	1	https://myanimelist.net/anime/3972	ok
236	Inazuma Eleven (OP1)	Inazuma Eleven (OP1)	opening	1	https://myanimelist.net/anime/5231	ok
237	Beyblade (OP1)	Beyblade (OP1)	opening	1	https://myanimelist.net/anime/288	ok
238	Crush Gear Turbo (OP1)	Crush Gear Turbo (OP1)	opening	1	https://myanimelist.net/anime/3012	ok
239	Bakusou Kyoudai Let's & Go!! (OP1)	Bakusou Kyoudai Let's & Go (OP1)	opening	1	https://myanimelist.net/anime/2705	ok
240	Captain Tsubasa (OP1)	Captain Tsubasa (OP1)	opening	1	https://myanimelist.net/anime/2116	ok
241	Kinnikuman (OP1)	Kinnikuman (OP1)	opening	1	https://myanimelist.net/anime/3272	ok
242	Fist of the North Star (OP1)	Hokuto no Ken: Fist of the North Star (OP1)	opening	1	https://myanimelist.net/anime/56646	ok
243	Space Battleship Yamato (OP1)	Space Battleship Yamato (OP1)	opening	1	https://myanimelist.net/anime/1650	ok
244	Galaxy Express 999 (OP1)	Galaxy Express 999 (OP1)	opening	1	https://myanimelist.net/anime/1491	ok
245	Lupin III (OP1)	Lupin III (OP1)	opening	1	https://myanimelist.net/anime/1412	ok
246	Detective Conan: Black Iron Submarine (OP1)	Detective Conan (OP1)	opening	1	https://myanimelist.net/anime/235	ok
247	Your Name (ED) (ED1)	Kimi no Na wa. (ED1)	ending	1	https://myanimelist.net/anime/32281	ok
